Options:
Model:                           Continuous: Regression
Tree File Name:                  InterpolatingExtant.trees
Data File Name:                  InterpolatingExtant.txt
Log File Name:                   InterpolatingExtant.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            1700331469
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      1100000
Burn in:                         100000
MCMC ML Start:                   False
Schedule File:                   InterpolatingExtant.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     2
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
Save Model:                      GenomeCellModel.bin
Restrictions:
    Alpha                        None
    Beta-2                       None
Prior Information:
    Priors
        Alpha - uniform -100.00 100.00 
        Beta-2 - uniform -100.00 100.00 
Tree Information
     Trees:                      1
     Taxa:                       25
     Sites:                      1
Iteration	Lh	Tree No	Alpha	Beta 1	Var	R^2	SSE	SST	s.e. Alpha	s.e. Beta-1	
302000	2.898604	1	-0.632272619045	0.355687513359	0.000284443549	0.179902453180	0.006966141980	0.008494284621	0.702276	0.130527	
303000	3.039523	1	-0.773060388221	0.362253542932	0.000281254855	0.179902453180	0.006966141980	0.008494284621	0.698329	0.129793	
304000	2.977155	1	-0.711989763100	0.340169739208	0.000282661672	0.179902453180	0.006966141980	0.008494284621	0.700073	0.130118	
305000	1.485533	1	-1.084106587604	0.464183764647	0.000318486609	0.179902453180	0.006966141980	0.008494284621	0.743114	0.138117	
306000	3.104684	1	-0.251080916045	0.273218819412	0.000279792536	0.179902453180	0.006966141980	0.008494284621	0.696511	0.129455	
307000	2.814530	1	-0.741889226377	0.376775112976	0.000286363128	0.179902453180	0.006966141980	0.008494284621	0.704642	0.130967	
308000	2.200618	1	-1.364215214086	0.458584032035	0.000300778361	0.179902453180	0.006966141980	0.008494284621	0.722160	0.134223	
309000	1.976692	1	0.453379700639	0.164893572495	0.000306215089	0.179902453180	0.006966141980	0.008494284621	0.728657	0.135430	
310000	1.232183	1	0.952873049881	0.060206191154	0.000325007564	0.179902453180	0.006966141980	0.008494284621	0.750683	0.139524	
311000	1.674396	1	-0.445920076802	0.351573216278	0.000313710758	0.179902453180	0.006966141980	0.008494284621	0.737521	0.137078	
312000	3.004223	1	-0.570042599231	0.340457259782	0.000282050257	0.179902453180	0.006966141980	0.008494284621	0.699316	0.129977	
313000	2.523016	1	-0.568800896231	0.296120416457	0.000293119933	0.179902453180	0.006966141980	0.008494284621	0.712907	0.132503	
314000	2.665254	1	-0.058402866924	0.256006235461	0.000289803412	0.179902453180	0.006966141980	0.008494284621	0.708862	0.131751	
315000	3.081817	1	-0.176353598020	0.252698841942	0.000280304837	0.179902453180	0.006966141980	0.008494284621	0.697148	0.129574	
316000	2.021194	1	-0.913015406662	0.351780490687	0.000305126856	0.179902453180	0.006966141980	0.008494284621	0.727361	0.135189	
317000	2.987893	1	-0.064679097836	0.240638193649	0.000282418973	0.179902453180	0.006966141980	0.008494284621	0.699772	0.130062	
318000	2.956351	1	-0.876916801047	0.384025830056	0.000283132515	0.179902453180	0.006966141980	0.008494284621	0.700656	0.130226	
319000	1.754040	1	0.306978796757	0.130874388364	0.000311718294	0.179902453180	0.006966141980	0.008494284621	0.735176	0.136642	
320000	3.084561	1	-0.182101211657	0.253643243121	0.000280243322	0.179902453180	0.006966141980	0.008494284621	0.697072	0.129560	
321000	-0.512023	1	1.353524986310	-0.060021367301	0.000373674438	0.179902453180	0.006966141980	0.008494284621	0.804927	0.149606	
322000	2.907397	1	0.047339848022	0.217499889845	0.000284243520	0.179902453180	0.006966141980	0.008494284621	0.702029	0.130481	
323000	2.556904	1	-0.807741133068	0.395830212184	0.000292326349	0.179902453180	0.006966141980	0.008494284621	0.711941	0.132323	
324000	3.027725	1	-0.443051141476	0.317066974639	0.000281520451	0.179902453180	0.006966141980	0.008494284621	0.698658	0.129855	
325000	1.680511	1	0.593636252136	0.140832664605	0.000313557327	0.179902453180	0.006966141980	0.008494284621	0.737341	0.137044	
326000	2.590368	1	-0.964717059289	0.377769410379	0.000291544791	0.179902453180	0.006966141980	0.008494284621	0.710988	0.132146	
327000	2.522189	1	0.247443767148	0.193262163773	0.000293139306	0.179902453180	0.006966141980	0.008494284621	0.712930	0.132507	
328000	1.428299	1	0.696001002119	0.123770515709	0.000319948228	0.179902453180	0.006966141980	0.008494284621	0.744817	0.138434	
329000	2.607192	1	0.221364217076	0.195285292432	0.000291152654	0.179902453180	0.006966141980	0.008494284621	0.710510	0.132057	
330000	1.308056	1	0.427964446418	0.186933222284	0.000323040797	0.179902453180	0.006966141980	0.008494284621	0.748408	0.139101	
331000	2.971994	1	-0.845724038179	0.372234749193	0.000282778406	0.179902453180	0.006966141980	0.008494284621	0.700218	0.130144	
332000	2.855324	1	-0.938544405593	0.385444311938	0.000285430101	0.179902453180	0.006966141980	0.008494284621	0.703493	0.130753	
333000	1.764204	1	-1.620443804487	0.523569896673	0.000311464951	0.179902453180	0.006966141980	0.008494284621	0.734877	0.136586	
334000	2.528101	1	0.223818020465	0.165622732872	0.000293000697	0.179902453180	0.006966141980	0.008494284621	0.712762	0.132476	
335000	2.751717	1	-0.501797747458	0.338327940403	0.000287805741	0.179902453180	0.006966141980	0.008494284621	0.706415	0.131296	
336000	2.232423	1	-0.585852874546	0.366128327685	0.000300014039	0.179902453180	0.006966141980	0.008494284621	0.721241	0.134052	
337000	1.405669	1	0.884484742436	0.052147782077	0.000320527974	0.179902453180	0.006966141980	0.008494284621	0.745492	0.138559	
338000	1.653463	1	-1.126953965722	0.467692353777	0.000314236547	0.179902453180	0.006966141980	0.008494284621	0.738139	0.137193	
339000	2.947994	1	-0.519547013519	0.334443924338	0.000283321873	0.179902453180	0.006966141980	0.008494284621	0.700890	0.130269	
340000	2.295439	1	-0.866125889068	0.412147212509	0.000298505397	0.179902453180	0.006966141980	0.008494284621	0.719426	0.133714	
341000	3.005326	1	-0.711383186369	0.341865412496	0.000282025363	0.179902453180	0.006966141980	0.008494284621	0.699285	0.129971	
342000	2.771221	1	-0.112016833141	0.263366290019	0.000287357012	0.179902453180	0.006966141980	0.008494284621	0.705864	0.131194	
343000	1.927204	1	-0.646142549977	0.382745944337	0.000307429811	0.179902453180	0.006966141980	0.008494284621	0.730101	0.135699	
344000	1.784247	1	0.390224160051	0.184595219457	0.000310965912	0.179902453180	0.006966141980	0.008494284621	0.734288	0.136477	
345000	2.527115	1	0.321057088845	0.156152991707	0.000293023819	0.179902453180	0.006966141980	0.008494284621	0.712790	0.132481	
346000	1.342865	1	-1.040292986141	0.364350912553	0.000322142461	0.179902453180	0.006966141980	0.008494284621	0.747367	0.138908	
347000	2.234796	1	-0.162351700249	0.287963376481	0.000299957079	0.179902453180	0.006966141980	0.008494284621	0.721173	0.134039	
348000	3.030667	1	-0.620702754434	0.324246947532	0.000281454197	0.179902453180	0.006966141980	0.008494284621	0.698576	0.129839	
349000	3.076041	1	-0.549865136794	0.313001590271	0.000280434397	0.179902453180	0.006966141980	0.008494284621	0.697309	0.129604	
350000	3.150987	1	-0.384684308900	0.291089578893	0.000278758029	0.179902453180	0.006966141980	0.008494284621	0.695222	0.129216	
351000	2.550867	1	-0.088789189603	0.265705597518	0.000292467565	0.179902453180	0.006966141980	0.008494284621	0.712113	0.132355	
352000	1.462049	1	0.349378616170	0.200474318027	0.000319085530	0.179902453180	0.006966141980	0.008494284621	0.743812	0.138247	
353000	2.015669	1	0.102307231868	0.168431611166	0.000305261743	0.179902453180	0.006966141980	0.008494284621	0.727522	0.135219	
354000	2.984591	1	-0.058754409907	0.227726536359	0.000282493587	0.179902453180	0.006966141980	0.008494284621	0.699865	0.130079	
355000	1.235067	1	-1.681319491261	0.502334945988	0.000324932586	0.179902453180	0.006966141980	0.008494284621	0.750597	0.139508	
356000	2.299512	1	-0.335788551075	0.248403107569	0.000298408141	0.179902453180	0.006966141980	0.008494284621	0.719309	0.133693	
357000	2.773882	1	-1.041448270576	0.416272765558	0.000287295860	0.179902453180	0.006966141980	0.008494284621	0.705789	0.131180	
358000	1.025223	1	-1.807409103876	0.527988093900	0.000330433444	0.179902453180	0.006966141980	0.008494284621	0.756923	0.140684	
359000	3.083358	1	-0.693816129360	0.346278648732	0.000280270281	0.179902453180	0.006966141980	0.008494284621	0.697105	0.129566	
360000	2.329029	1	-1.101761306979	0.399201552797	0.000297704311	0.179902453180	0.006966141980	0.008494284621	0.718460	0.133535	
361000	3.015040	1	-0.249643853172	0.255967515394	0.000281806288	0.179902453180	0.006966141980	0.008494284621	0.699013	0.129920	
362000	0.982949	1	-1.920667211328	0.584007271591	0.000331552841	0.179902453180	0.006966141980	0.008494284621	0.758204	0.140922	
363000	2.077746	1	-1.280734109317	0.479482493106	0.000303749531	0.179902453180	0.006966141980	0.008494284621	0.725718	0.134884	
364000	2.689987	1	-0.246710057260	0.292834132279	0.000289230556	0.179902453180	0.006966141980	0.008494284621	0.708161	0.131621	
365000	1.982578	1	-0.091335534828	0.279415910490	0.000306070914	0.179902453180	0.006966141980	0.008494284621	0.728486	0.135398	
366000	2.928210	1	-0.909313718374	0.387731419604	0.000283770644	0.179902453180	0.006966141980	0.008494284621	0.701445	0.130373	
367000	1.800087	1	0.698893877646	0.084166176356	0.000310572127	0.179902453180	0.006966141980	0.008494284621	0.733823	0.136390	
368000	2.623474	1	-1.161618571955	0.435922703446	0.000290773669	0.179902453180	0.006966141980	0.008494284621	0.710048	0.131971	
369000	2.846586	1	-0.261828074578	0.250355232888	0.000285629710	0.179902453180	0.006966141980	0.008494284621	0.703739	0.130799	
370000	2.746515	1	-0.959210732653	0.411240007400	0.000287925530	0.179902453180	0.006966141980	0.008494284621	0.706562	0.131323	
371000	3.036489	1	-0.650723540256	0.330907256950	0.000281323142	0.179902453180	0.006966141980	0.008494284621	0.698414	0.129809	
372000	0.976445	1	0.028711928587	0.161920902476	0.000331725395	0.179902453180	0.006966141980	0.008494284621	0.758402	0.140959	
373000	2.372194	1	-0.425432782500	0.334375287455	0.000296678064	0.179902453180	0.006966141980	0.008494284621	0.717220	0.133305	
374000	3.078388	1	-0.683230920246	0.342340051642	0.000280381746	0.179902453180	0.006966141980	0.008494284621	0.697244	0.129592	
375000	0.579383	1	0.858386251115	0.026612414136	0.000342431786	0.179902453180	0.006966141980	0.008494284621	0.770543	0.143215	
376000	-2.905368	1	1.424058906860	0.041901052399	0.000452529303	0.179902453180	0.006966141980	0.008494284621	0.885795	0.164636	
377000	3.001026	1	-0.243311800011	0.254150766959	0.000282122390	0.179902453180	0.006966141980	0.008494284621	0.699405	0.129993	
378000	2.092879	1	-1.471030804972	0.493160469931	0.000303382003	0.179902453180	0.006966141980	0.008494284621	0.725279	0.134802	
379000	3.087693	1	-0.692085199208	0.350311996011	0.000280173100	0.179902453180	0.006966141980	0.008494284621	0.696985	0.129543	
380000	2.758835	1	-0.398750010842	0.319451145235	0.000287641891	0.179902453180	0.006966141980	0.008494284621	0.706213	0.131259	
381000	2.675346	1	-0.122343313097	0.268741604311	0.000289569518	0.179902453180	0.006966141980	0.008494284621	0.708576	0.131698	
382000	3.075358	1	-0.658632567574	0.335984143334	0.000280449713	0.179902453180	0.006966141980	0.008494284621	0.697329	0.129607	
383000	1.847831	1	0.076875794133	0.169004238275	0.000309388145	0.179902453180	0.006966141980	0.008494284621	0.732423	0.136130	
384000	3.105154	1	-0.634863346666	0.342274732498	0.000279782018	0.179902453180	0.006966141980	0.008494284621	0.696498	0.129453	
385000	2.958287	1	-0.001660517102	0.221427402406	0.000283088650	0.179902453180	0.006966141980	0.008494284621	0.700602	0.130216	
386000	1.517028	1	0.574972492902	0.149869054902	0.000317685168	0.179902453180	0.006966141980	0.008494284621	0.742179	0.137943	
387000	2.975150	1	-0.044025099693	0.225328957752	0.000282707013	0.179902453180	0.006966141980	0.008494284621	0.700129	0.130128	
388000	2.493756	1	0.246754665779	0.161271320157	0.000293806852	0.179902453180	0.006966141980	0.008494284621	0.713741	0.132658	
389000	0.200756	1	-2.179899940301	0.635935794452	0.000352962776	0.179902453180	0.006966141980	0.008494284621	0.782302	0.145401	
390000	2.956052	1	-0.195388045199	0.272643611814	0.000283139272	0.179902453180	0.006966141980	0.008494284621	0.700664	0.130227	
391000	2.534762	1	-0.840348663899	0.349647677297	0.000292844619	0.179902453180	0.006966141980	0.008494284621	0.712572	0.132441	
392000	3.097558	1	-0.474934227249	0.318311034803	0.000279952089	0.179902453180	0.006966141980	0.008494284621	0.696710	0.129492	
393000	3.087108	1	-0.559366604519	0.315765686735	0.000280186222	0.179902453180	0.006966141980	0.008494284621	0.697001	0.129547	
394000	1.288387	1	0.714126976983	0.062670993997	0.000323549497	0.179902453180	0.006966141980	0.008494284621	0.748997	0.139211	
395000	2.652617	1	-0.384175726023	0.265597682048	0.000290096542	0.179902453180	0.006966141980	0.008494284621	0.709220	0.131818	
396000	2.130301	1	-1.452298933163	0.489488331652	0.000302475125	0.179902453180	0.006966141980	0.008494284621	0.724194	0.134601	
397000	1.975441	1	-0.187325702711	0.298062840195	0.000306245727	0.179902453180	0.006966141980	0.008494284621	0.728694	0.135437	
398000	3.108675	1	-0.648325953554	0.342329162649	0.000279703223	0.179902453180	0.006966141980	0.008494284621	0.696400	0.129435	
399000	2.305161	1	-0.211702949349	0.226836827018	0.000298273304	0.179902453180	0.006966141980	0.008494284621	0.719146	0.133662	
400000	2.945569	1	-0.382120120029	0.309713152438	0.000283376826	0.179902453180	0.006966141980	0.008494284621	0.700958	0.130282	
401000	3.014601	1	-0.297862087515	0.290291604439	0.000281816180	0.179902453180	0.006966141980	0.008494284621	0.699025	0.129923	
402000	2.296355	1	0.133789165477	0.226754513147	0.000298483522	0.179902453180	0.006966141980	0.008494284621	0.719399	0.133710	
403000	2.880762	1	-0.739895685754	0.373691543648	0.000284849842	0.179902453180	0.006966141980	0.008494284621	0.702778	0.130620	
404000	2.626221	1	0.076090277038	0.189412903417	0.000290709781	0.179902453180	0.006966141980	0.008494284621	0.709970	0.131957	
405000	2.938756	1	-0.898327244293	0.386100859181	0.000283531323	0.179902453180	0.006966141980	0.008494284621	0.701149	0.130318	
406000	2.118703	1	0.574872366180	0.123681365685	0.000302755893	0.179902453180	0.006966141980	0.008494284621	0.724530	0.134663	
407000	3.100749	1	-0.218843177044	0.259822784943	0.000279880624	0.179902453180	0.006966141980	0.008494284621	0.696621	0.129476	
408000	1.123799	1	-0.773184774257	0.308556855744	0.000327837857	0.179902453180	0.006966141980	0.008494284621	0.753945	0.140130	
409000	3.155624	1	-0.419444653671	0.299383403257	0.000278654646	0.179902453180	0.006966141980	0.008494284621	0.695093	0.129192	
410000	1.380895	1	0.807083473071	0.055264962371	0.000321163872	0.179902453180	0.006966141980	0.008494284621	0.746231	0.138697	
411000	1.393976	1	-1.225198039771	0.403162310119	0.000320827944	0.179902453180	0.006966141980	0.008494284621	0.745841	0.138624	
412000	2.723499	1	-0.312485836800	0.304411823867	0.000288456167	0.179902453180	0.006966141980	0.008494284621	0.707212	0.131444	
413000	2.100585	1	-0.507085967728	0.275320655889	0.000303195032	0.179902453180	0.006966141980	0.008494284621	0.725055	0.134761	
414000	2.627210	1	0.159079304896	0.178260886078	0.000290686770	0.179902453180	0.006966141980	0.008494284621	0.709941	0.131952	
415000	2.972812	1	-0.729715570971	0.367350120257	0.000282759912	0.179902453180	0.006966141980	0.008494284621	0.700195	0.130140	
416000	2.556517	1	-1.109765004918	0.410073928855	0.000292335390	0.179902453180	0.006966141980	0.008494284621	0.711952	0.132325	
417000	2.274530	1	-1.312954842160	0.448362446274	0.000299005109	0.179902453180	0.006966141980	0.008494284621	0.720028	0.133826	
418000	1.160252	1	-0.789940788048	0.312326605957	0.000326883213	0.179902453180	0.006966141980	0.008494284621	0.752846	0.139926	
419000	1.450873	1	-1.694012615400	0.547616882388	0.000319370933	0.179902453180	0.006966141980	0.008494284621	0.744145	0.138309	
420000	1.451277	1	-0.661563622448	0.393741508526	0.000319360618	0.179902453180	0.006966141980	0.008494284621	0.744133	0.138307	
421000	1.643093	1	-0.832245752423	0.419871852206	0.000314497358	0.179902453180	0.006966141980	0.008494284621	0.738445	0.137250	
422000	1.557958	1	0.136633967280	0.153720528234	0.000316646634	0.179902453180	0.006966141980	0.008494284621	0.740964	0.137718	
423000	2.173468	1	0.168121812655	0.222736598150	0.000301432351	0.179902453180	0.006966141980	0.008494284621	0.722944	0.134368	
424000	2.250944	1	-1.373129799214	0.479521709764	0.000299569842	0.179902453180	0.006966141980	0.008494284621	0.720707	0.133953	
425000	2.206846	1	0.373578249363	0.134023189658	0.000300628542	0.179902453180	0.006966141980	0.008494284621	0.721980	0.134189	
426000	2.493932	1	-0.891810016550	0.410964877561	0.000293802728	0.179902453180	0.006966141980	0.008494284621	0.713736	0.132657	
427000	0.273513	1	-0.835579864866	0.308180840897	0.000350914296	0.179902453180	0.006966141980	0.008494284621	0.780028	0.144978	
428000	-1.142382	1	1.752147332297	-0.080232846389	0.000393001596	0.179902453180	0.006966141980	0.008494284621	0.825481	0.153426	
429000	3.061791	1	-0.260861842327	0.260851728702	0.000280754285	0.179902453180	0.006966141980	0.008494284621	0.697707	0.129678	
430000	2.093160	1	-0.728561038308	0.316956427495	0.000303375184	0.179902453180	0.006966141980	0.008494284621	0.725270	0.134801	
431000	2.817139	1	-0.251036378545	0.289571350761	0.000286303379	0.179902453180	0.006966141980	0.008494284621	0.704568	0.130953	
432000	2.615103	1	0.179759908581	0.205279522924	0.000290968463	0.179902453180	0.006966141980	0.008494284621	0.710285	0.132016	
433000	1.646700	1	0.345616532290	0.197414942180	0.000314406617	0.179902453180	0.006966141980	0.008494284621	0.738339	0.137230	
434000	2.921719	1	-0.499926392100	0.332083775554	0.000283918022	0.179902453180	0.006966141980	0.008494284621	0.701627	0.130406	
435000	1.965110	1	-0.756377926407	0.319776548709	0.000306498945	0.179902453180	0.006966141980	0.008494284621	0.728995	0.135493	
436000	-0.108885	1	-2.277382470479	0.655137666640	0.000361815325	0.179902453180	0.006966141980	0.008494284621	0.792051	0.147213	
437000	2.589850	1	-0.838325649423	0.399710029603	0.000291556874	0.179902453180	0.006966141980	0.008494284621	0.711003	0.132149	
438000	3.029590	1	-0.417895669117	0.285348187467	0.000281478446	0.179902453180	0.006966141980	0.008494284621	0.698606	0.129845	
439000	1.727678	1	-0.028001711770	0.271910952743	0.000312376398	0.179902453180	0.006966141980	0.008494284621	0.735951	0.136786	
440000	1.536193	1	-1.498074301922	0.523826811299	0.000317198456	0.179902453180	0.006966141980	0.008494284621	0.741610	0.137838	
441000	2.671267	1	0.082717387473	0.225390370018	0.000289664032	0.179902453180	0.006966141980	0.008494284621	0.708691	0.131719	
442000	3.133591	1	-0.358200260795	0.292786004318	0.000279146236	0.179902453180	0.006966141980	0.008494284621	0.695706	0.129306	
443000	1.942515	1	-1.146738480555	0.398383071494	0.000307053461	0.179902453180	0.006966141980	0.008494284621	0.729654	0.135615	
444000	2.909263	1	-0.332250753233	0.264782134932	0.000284201081	0.179902453180	0.006966141980	0.008494284621	0.701977	0.130471	
445000	-2.873195	1	-2.708283959346	0.656264301835	0.000451366072	0.179902453180	0.006966141980	0.008494284621	0.884656	0.164425	
446000	2.087586	1	0.424559674057	0.123389953812	0.000303510498	0.179902453180	0.006966141980	0.008494284621	0.725432	0.134831	
447000	2.075386	1	-1.178532930295	0.465596302181	0.000303806863	0.179902453180	0.006966141980	0.008494284621	0.725786	0.134897	
448000	2.715053	1	-0.553108565310	0.348488762051	0.000288651144	0.179902453180	0.006966141980	0.008494284621	0.707451	0.131489	
449000	3.118463	1	-0.479875802558	0.302943067582	0.000279484275	0.179902453180	0.006966141980	0.008494284621	0.696127	0.129384	
450000	2.612130	1	-0.156370777079	0.277446254946	0.000291037677	0.179902453180	0.006966141980	0.008494284621	0.710370	0.132031	
451000	2.685731	1	-0.264150176437	0.245497871441	0.000289329043	0.179902453180	0.006966141980	0.008494284621	0.708282	0.131643	
452000	2.679479	1	-0.854763998595	0.399291772743	0.000289473787	0.179902453180	0.006966141980	0.008494284621	0.708459	0.131676	
453000	2.819020	1	0.088168014682	0.197957444507	0.000286260278	0.179902453180	0.006966141980	0.008494284621	0.704515	0.130943	
454000	3.024674	1	-0.374306376326	0.277360948642	0.000281589167	0.179902453180	0.006966141980	0.008494284621	0.698744	0.129870	
455000	1.747633	1	-1.445774800321	0.510920073253	0.000311878105	0.179902453180	0.006966141980	0.008494284621	0.735364	0.136677	
456000	2.980220	1	-0.335591042380	0.299373691393	0.000282592374	0.179902453180	0.006966141980	0.008494284621	0.699987	0.130102	
457000	2.715315	1	0.217276731184	0.185786311843	0.000288645100	0.179902453180	0.006966141980	0.008494284621	0.707444	0.131487	
458000	0.357162	1	-2.113475258803	0.588827051190	0.000348573869	0.179902453180	0.006966141980	0.008494284621	0.777423	0.144494	
459000	0.539294	1	-0.279608660899	0.209232432954	0.000343531767	0.179902453180	0.006966141980	0.008494284621	0.771780	0.143445	
460000	-0.573866	1	0.412424407277	0.075891255110	0.000375527738	0.179902453180	0.006966141980	0.008494284621	0.806921	0.149977	
461000	0.858623	1	-1.530756408121	0.458117917726	0.000334866932	0.179902453180	0.006966141980	0.008494284621	0.761984	0.141625	
462000	2.254062	1	-0.131223748615	0.281494475528	0.000299495135	0.179902453180	0.006966141980	0.008494284621	0.720617	0.133936	
463000	2.490111	1	-0.481952190271	0.279151467969	0.000293892553	0.179902453180	0.006966141980	0.008494284621	0.713845	0.132677	
464000	3.128193	1	-0.274253358122	0.273058345270	0.000279266827	0.179902453180	0.006966141980	0.008494284621	0.695856	0.129334	
465000	2.737861	1	-0.292674899359	0.251981617763	0.000288124937	0.179902453180	0.006966141980	0.008494284621	0.706806	0.131369	
466000	0.969057	1	-1.926410818976	0.561248568505	0.000331921503	0.179902453180	0.006966141980	0.008494284621	0.758626	0.141000	
467000	2.008004	1	-1.278883376863	0.481445820521	0.000305448986	0.179902453180	0.006966141980	0.008494284621	0.727745	0.135261	
468000	1.891335	1	-0.121918355057	0.202986524858	0.000308313239	0.179902453180	0.006966141980	0.008494284621	0.731149	0.135893	
469000	-2.681404	1	2.205158908031	-0.160665867998	0.000444493488	0.179902453180	0.006966141980	0.008494284621	0.877895	0.163168	
470000	1.494690	1	0.842948327218	0.059006155540	0.000318253390	0.179902453180	0.006966141980	0.008494284621	0.742842	0.138067	
471000	0.789033	1	-0.344691521209	0.346735842529	0.000336736421	0.179902453180	0.006966141980	0.008494284621	0.764108	0.142019	
472000	0.944161	1	-0.648142959705	0.399220007365	0.000332583262	0.179902453180	0.006966141980	0.008494284621	0.759382	0.141141	
473000	1.219829	1	-1.208098654902	0.488723449857	0.000325328936	0.179902453180	0.006966141980	0.008494284621	0.751054	0.139593	
474000	2.499009	1	0.070555088430	0.185841657207	0.000293683422	0.179902453180	0.006966141980	0.008494284621	0.713591	0.132630	
475000	0.912911	1	-0.830513655651	0.316325036907	0.000333415750	0.179902453180	0.006966141980	0.008494284621	0.760331	0.141317	
476000	2.043931	1	0.188091433795	0.155650028656	0.000304572331	0.179902453180	0.006966141980	0.008494284621	0.726700	0.135066	
477000	2.650446	1	-0.869868804980	0.359451433874	0.000290146927	0.179902453180	0.006966141980	0.008494284621	0.709282	0.131829	
478000	2.791237	1	-0.712486834510	0.331892322196	0.000286897248	0.179902453180	0.006966141980	0.008494284621	0.705299	0.131089	
479000	1.209977	1	-1.741214919999	0.561858727272	0.000325585444	0.179902453180	0.006966141980	0.008494284621	0.751350	0.139648	
480000	-1.265323	1	1.317759547929	0.038505412096	0.000396885944	0.179902453180	0.006966141980	0.008494284621	0.829550	0.154183	
481000	-1.535057	1	-2.557554281457	0.649068563834	0.000405543300	0.179902453180	0.006966141980	0.008494284621	0.838549	0.155855	
482000	1.262107	1	-1.202621210646	0.487090134590	0.000324230445	0.179902453180	0.006966141980	0.008494284621	0.749785	0.139357	
483000	2.278396	1	-0.572757727731	0.362841983035	0.000298912647	0.179902453180	0.006966141980	0.008494284621	0.719916	0.133806	
484000	1.881520	1	-1.222060979616	0.476958296819	0.000308555419	0.179902453180	0.006966141980	0.008494284621	0.731436	0.135947	
485000	2.227398	1	-0.520174533381	0.354597976390	0.000300134672	0.179902453180	0.006966141980	0.008494284621	0.721386	0.134079	
486000	1.644307	1	0.522605972246	0.158522249862	0.000314466814	0.179902453180	0.006966141980	0.008494284621	0.738410	0.137243	
487000	2.533795	1	-0.044181107290	0.204684798894	0.000292867260	0.179902453180	0.006966141980	0.008494284621	0.712599	0.132446	
488000	2.545109	1	-0.661518649692	0.314375469744	0.000292602318	0.179902453180	0.006966141980	0.008494284621	0.712277	0.132386	
489000	3.127127	1	-0.543128212312	0.316601852896	0.000279290633	0.179902453180	0.006966141980	0.008494284621	0.695886	0.129339	
490000	2.520882	1	-0.562229471492	0.294830841282	0.000293169977	0.179902453180	0.006966141980	0.008494284621	0.712967	0.132514	
491000	2.385892	1	0.099351864988	0.231544598634	0.000296353123	0.179902453180	0.006966141980	0.008494284621	0.716828	0.133232	
492000	2.952200	1	-0.880614669248	0.385022984522	0.000283226538	0.179902453180	0.006966141980	0.008494284621	0.700772	0.130247	
493000	2.572636	1	-0.866192132974	0.356123091555	0.000291958662	0.179902453180	0.006966141980	0.008494284621	0.711493	0.132240	
494000	2.985906	1	-0.299346767706	0.262536778060	0.000282463863	0.179902453180	0.006966141980	0.008494284621	0.699828	0.130072	
495000	1.777032	1	0.044385166866	0.172930574783	0.000311145460	0.179902453180	0.006966141980	0.008494284621	0.734500	0.136516	
496000	3.128629	1	-0.277652621692	0.272308587259	0.000279257078	0.179902453180	0.006966141980	0.008494284621	0.695844	0.129332	
497000	2.692986	1	-0.569361264197	0.351977151910	0.000289161160	0.179902453180	0.006966141980	0.008494284621	0.708076	0.131605	
498000	1.675596	1	-1.203236663560	0.404325357016	0.000313680638	0.179902453180	0.006966141980	0.008494284621	0.737486	0.137071	
499000	2.910825	1	-0.433688590216	0.282838951659	0.000284165587	0.179902453180	0.006966141980	0.008494284621	0.701933	0.130463	
500000	2.701513	1	-0.775407790595	0.386163880243	0.000288963990	0.179902453180	0.006966141980	0.008494284621	0.707835	0.131560	
501000	1.927420	1	0.620968802943	0.123686734400	0.000307424484	0.179902453180	0.006966141980	0.008494284621	0.730095	0.135697	
502000	1.744023	1	0.751292279979	0.079641516441	0.000311968191	0.179902453180	0.006966141980	0.008494284621	0.735470	0.136697	
503000	1.593389	1	-1.660728970012	0.511792133575	0.000315750375	0.179902453180	0.006966141980	0.008494284621	0.739915	0.137523	
504000	0.850370	1	-0.160309139322	0.192575336807	0.000335088095	0.179902453180	0.006966141980	0.008494284621	0.762236	0.141671	
505000	0.562855	1	-0.542144618053	0.385776908411	0.000342884851	0.179902453180	0.006966141980	0.008494284621	0.771053	0.143310	
506000	0.957813	1	-0.571425528561	0.385407377016	0.000332220223	0.179902453180	0.006966141980	0.008494284621	0.758967	0.141064	
507000	2.877848	1	0.032271136355	0.225699359235	0.000284916254	0.179902453180	0.006966141980	0.008494284621	0.702860	0.130635	
508000	1.234839	1	0.976059683980	0.048592340418	0.000324938522	0.179902453180	0.006966141980	0.008494284621	0.750603	0.139509	
509000	0.880606	1	-0.448750011621	0.244490913866	0.000334278558	0.179902453180	0.006966141980	0.008494284621	0.761315	0.141500	
510000	2.393362	1	-1.117351981288	0.447129835772	0.000296176082	0.179902453180	0.006966141980	0.008494284621	0.716613	0.133192	
511000	2.966780	1	-0.093911959480	0.230053439232	0.000282896390	0.179902453180	0.006966141980	0.008494284621	0.700364	0.130172	
