Options:
Model:                           Independent Contrasts
Tree File Name:                  Rhizobiales.trees
Data File Name:                  LnGenomeSize.txt
Log File Name:                   LnGenomeSize.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            1676938870
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      11000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   LnGenomeSize.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     2
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
Tags:	1
	Tag-Devosia	8	Devosia_enhydra_ATCC_23634 Devosia_sp_Root105 Devosia_sp_Root436 Devosia_psychrophila_CGMCC_1_10210 Devosia_sp_LC5 Devosia_sp_Leaf420 Devosia_sp_Root685 Devosia_sp_S37 
Restrictions:
    Alpha-1                      None
    Sigma-1                      None
Prior Information:
    Priors
        Alpha-1 - uniform -100.00 100.00 
        Sigma-1 - uniform 0.00 100.00 
        AncState-1 - uniform -100.00 100.00 
Node reconstruction / fossilisation:
	MRCA DevosiaAnc Tag-Devosia
Removed taxa:
          Rhizobium_alamii_YR584
Tree Information
     Trees:                      1000
     Taxa:                       160
     Sites:                      1
Iteration	Lh	Tree No	Alpha 1	Sigma^2 1	DevosiaAnc Alpha	
7069000	82.155880	99	15.334538510665	0.220894994817	15.241899	
7070000	81.921342	82	15.164207321324	0.265784283398	15.239265	
7071000	82.526524	498	15.069361611100	0.268249398370	15.242537	
7072000	83.306708	101	15.153329415046	0.237848407471	15.242164	
7073000	82.810221	933	15.225374806903	0.239943442631	15.241114	
7074000	81.487042	421	15.327116097351	0.240520358583	15.243691	
7075000	84.263811	375	15.274765000172	0.241939397880	15.244520	
7076000	82.460500	40	15.180401274320	0.226688959875	15.242547	
7077000	81.554208	930	15.250683172092	0.265701080826	15.242905	
7078000	81.248992	823	15.150380390734	0.212055508533	15.242076	
7079000	82.776080	498	15.255592725272	0.288910584005	15.242537	
7080000	83.099403	784	15.227349154438	0.235101278257	15.241741	
7081000	82.981118	902	15.194776827933	0.275126215937	15.241461	
7082000	81.914509	314	15.166807157219	0.271915380519	15.242816	
7083000	82.042439	195	15.133704399521	0.262248013080	15.241101	
7084000	83.655242	247	15.172970261943	0.223778373281	15.243036	
7085000	82.261598	554	15.092521185069	0.240463696669	15.240262	
7086000	82.689214	520	15.344229631529	0.233341495602	15.242138	
7087000	81.418428	642	15.141216794801	0.229094041136	15.242433	
7088000	80.524447	663	15.280584670263	0.304874445863	15.238563	
7089000	83.096179	528	15.108020119067	0.257501244380	15.241386	
7090000	79.880826	228	15.056422283420	0.286047519978	15.244740	
7091000	79.892124	99	15.005604033326	0.266028137186	15.241899	
7092000	82.355151	425	15.203085765195	0.254419541681	15.241308	
7093000	81.362973	886	15.145837050115	0.268678654908	15.242737	
7094000	82.239313	983	15.109767243931	0.262981170045	15.242923	
7095000	82.700393	902	15.180989279865	0.281918436319	15.241461	
7096000	82.060980	487	15.234759418518	0.204471830320	15.241810	
7097000	84.176276	375	15.261797103250	0.253387183080	15.244520	
7098000	79.313943	148	15.244787613237	0.205707407336	15.241944	
7099000	81.357754	509	15.089770151308	0.223521425850	15.240678	
7100000	82.283678	931	15.208571617285	0.239284208608	15.240712	
7101000	82.301649	380	15.110764378007	0.261617851605	15.237812	
7102000	82.231696	237	15.291214282291	0.227490300372	15.242702	
7103000	82.573055	879	15.285418588205	0.233936952701	15.241534	
7104000	80.165159	24	15.089946520807	0.298640518565	15.244447	
7105000	80.905712	949	15.147920712209	0.281731690741	15.242256	
7106000	80.190994	966	15.192986309012	0.296227519445	15.240369	
7107000	81.726206	502	15.248719198092	0.228566639247	15.239689	
7108000	81.415200	298	15.165960099214	0.284867733580	15.244559	
7109000	82.057467	63	15.197405485985	0.224369189112	15.242521	
7110000	81.461969	591	15.120279203410	0.256547285367	15.243015	
7111000	82.459050	651	15.167083314593	0.222679721768	15.244322	
7112000	82.530561	996	15.305864100301	0.257495166947	15.243366	
7113000	79.753212	411	15.080612332411	0.241770857776	15.244048	
7114000	79.582689	286	15.148822452785	0.188942923065	15.243890	
7115000	79.145821	748	15.385620515780	0.308629945236	15.241328	
7116000	82.997232	522	15.207116783642	0.243029915266	15.238661	
7117000	81.559940	256	15.186464235050	0.262286787493	15.242855	
7118000	81.255247	344	15.249498444864	0.205168386411	15.241681	
7119000	81.642608	22	15.183770502739	0.204797203962	15.242551	
7120000	78.587401	200	15.022557251491	0.295688846914	15.242565	
7121000	81.219210	43	15.037022731389	0.255144003106	15.240867	
7122000	82.654528	610	15.193768938706	0.254705382933	15.236916	
7123000	82.335537	733	15.236226853989	0.222346552506	15.242515	
7124000	82.862294	522	15.140169289515	0.243351403889	15.238661	
7125000	80.265189	525	15.125926595491	0.305976206580	15.235102	
7126000	82.462544	386	15.304328043661	0.249692146221	15.243073	
7127000	83.164321	168	15.179942060535	0.204852248426	15.240818	
7128000	79.155810	600	15.302198375157	0.326985251621	15.241517	
7129000	81.526733	419	15.176091322569	0.246857133343	15.242504	
7130000	81.074346	229	15.360570220971	0.268779828571	15.242004	
7131000	81.363242	369	15.145156628922	0.237607653968	15.242449	
7132000	83.057170	545	15.210797668101	0.258857916161	15.241365	
7133000	83.416306	877	15.164843123459	0.220119413702	15.242594	
7134000	83.078950	742	15.227710620994	0.226705365025	15.240781	
7135000	80.069160	691	15.322995656204	0.190471242495	15.242695	
7136000	83.936287	163	15.261630476431	0.229293515923	15.245555	
7137000	82.574426	424	15.163201773791	0.291686846886	15.243584	
7138000	79.132330	714	15.133565207504	0.320324604169	15.241295	
7139000	83.744305	843	15.205604464574	0.237752963400	15.243596	
7140000	82.071458	476	15.182173301586	0.274976469961	15.242268	
7141000	82.260425	242	15.174781600752	0.271602645582	15.241033	
7142000	80.910867	966	15.197546061275	0.278419186828	15.240369	
7143000	80.623025	243	15.079719637372	0.212930737126	15.243995	
7144000	82.100253	758	15.102893638226	0.237734818423	15.240142	
7145000	82.578948	571	15.178245159415	0.273265325786	15.243611	
7146000	83.347753	919	15.180017556262	0.242855504317	15.244211	
7147000	81.892292	677	15.265111125323	0.262550851594	15.238784	
7148000	82.826810	380	15.144900106210	0.252567589541	15.237812	
7149000	79.358869	242	14.963034053457	0.265410517689	15.241033	
7150000	83.335993	636	15.288542205298	0.228810334152	15.244217	
7151000	81.173561	126	15.295778858677	0.249629507748	15.243176	
7152000	81.764231	929	15.190804932731	0.228460354859	15.240041	
7153000	82.071871	841	15.236864056123	0.198499452379	15.245791	
7154000	83.134818	766	15.225031633342	0.233193868130	15.240658	
7155000	82.791685	758	15.199814597291	0.241444832701	15.240142	
7156000	81.784941	989	15.181893783929	0.256988424638	15.245011	
7157000	82.263248	101	15.107945516287	0.218901024425	15.242164	
7158000	82.250028	630	15.248150627529	0.282297207591	15.241048	
7159000	79.872805	932	15.317967373757	0.243826836502	15.239856	
7160000	84.161064	439	15.277073727830	0.230004176408	15.241570	
7161000	84.104360	172	15.229690275432	0.249611587544	15.243145	
7162000	82.229766	856	15.226747521949	0.244053618912	15.244306	
7163000	81.403193	986	15.098087835301	0.292863529127	15.243844	
7164000	77.065476	560	15.139371100127	0.186013048340	15.241439	
7165000	79.809777	150	15.098139764581	0.299216709313	15.243033	
7166000	83.171085	778	15.161907092174	0.248492743280	15.245541	
7167000	81.830714	912	15.248969872585	0.253640884479	15.242789	
7168000	83.362503	905	15.243222525584	0.212645063606	15.243175	
7169000	81.408078	513	15.109924831740	0.231345135541	15.241906	
7170000	82.228877	691	15.084391636156	0.226709338473	15.242695	
7171000	79.913441	170	15.232913804206	0.295782827924	15.243298	
7172000	82.229284	457	15.285755949240	0.239424113264	15.243315	
7173000	82.335287	773	15.250433582476	0.256786915697	15.241728	
7174000	83.631714	172	15.137162834236	0.260080331570	15.243145	
7175000	81.027864	703	15.243672306304	0.297111917598	15.242893	
7176000	80.811463	935	15.083507318063	0.208769643249	15.242529	
7177000	81.289909	885	15.324476839365	0.286455898316	15.242225	
7178000	83.025036	395	15.292315287980	0.240738151610	15.244839	
7179000	81.576612	14	15.131009695124	0.229821542074	15.240491	
7180000	82.645710	95	15.244497962108	0.279193153190	15.241192	
7181000	82.096739	425	15.219856963691	0.221817223352	15.241308	
7182000	81.792280	452	15.160621504229	0.278494865223	15.243675	
7183000	84.491172	441	15.182610347290	0.227313946741	15.243410	
7184000	80.518751	589	15.322239426201	0.292687313429	15.243176	
7185000	77.952499	490	15.021024230834	0.247255942701	15.242726	
7186000	83.107553	895	15.142785749380	0.268975481947	15.242675	
7187000	83.508821	529	15.175619068845	0.266897698896	15.241917	
7188000	82.379299	209	15.224819053347	0.237141727556	15.241686	
7189000	80.892443	632	15.156579258255	0.249439509708	15.243896	
7190000	83.637758	670	15.168501116586	0.236652588308	15.242052	
7191000	82.851635	43	15.208032598859	0.271796152383	15.240867	
7192000	80.122564	249	15.398580843039	0.229140310343	15.242567	
7193000	82.014866	203	15.165028162183	0.258656685991	15.241642	
7194000	80.906516	371	15.115855678975	0.215172649387	15.240263	
7195000	82.039066	721	15.161169304264	0.277175704122	15.241350	
7196000	81.892681	570	15.184693648575	0.266947785157	15.240021	
7197000	79.693105	907	15.140326949730	0.319272484731	15.244530	
7198000	83.201163	297	15.149355756383	0.252189686385	15.244354	
7199000	81.227410	621	15.176466736494	0.293886096258	15.242483	
7200000	82.214344	590	15.257043526982	0.243721358904	15.241449	
7201000	79.453234	922	15.025892229903	0.239339353255	15.243009	
7202000	83.696916	775	15.122732868098	0.260152514755	15.241856	
7203000	82.828171	431	15.225531209485	0.232138668042	15.244438	
7204000	83.500029	424	15.280469088342	0.236041601435	15.243584	
7205000	81.488216	413	15.262260881309	0.266753515056	15.244231	
7206000	80.227014	805	15.259172407579	0.213582761417	15.241152	
7207000	83.467565	226	15.207044105249	0.263274181412	15.242600	
7208000	82.013195	262	15.225181436307	0.281445214234	15.241916	
7209000	83.841255	775	15.127193462527	0.254860484319	15.241856	
7210000	83.692613	626	15.275664548966	0.262478525360	15.243294	
7211000	81.282888	343	15.241513125230	0.288766139993	15.244022	
7212000	83.241717	637	15.151882244277	0.273322575247	15.245817	
7213000	81.279550	816	15.358577476623	0.258529825474	15.241823	
7214000	83.239989	626	15.162761733304	0.278650846063	15.243294	
7215000	81.764020	226	15.065634828331	0.275738075558	15.242600	
7216000	81.369900	582	15.293463454916	0.226611017230	15.240131	
7217000	83.799665	516	15.203984833249	0.218207857139	15.242697	
7218000	82.115758	889	15.057926249200	0.237091323183	15.241363	
7219000	79.318047	477	15.215788984574	0.313398964694	15.242075	
7220000	82.823181	526	15.111750150348	0.246887225975	15.240306	
7221000	82.921072	983	15.148739118775	0.251576040267	15.242923	
7222000	82.571616	549	15.209013790812	0.224407199741	15.243236	
7223000	81.650922	642	15.170616748590	0.229331307863	15.242433	
7224000	82.908804	360	15.226717660400	0.286948118213	15.241068	
7225000	83.262491	895	15.303154520098	0.254935739995	15.242675	
7226000	81.190021	895	15.126978580203	0.305772107258	15.242675	
7227000	81.791045	440	15.204896279588	0.243192124817	15.243714	
7228000	83.345713	114	15.249556490981	0.241659552130	15.242371	
7229000	80.960064	195	15.057434201315	0.241543477862	15.241101	
7230000	81.812569	952	15.280855741217	0.226998397410	15.241817	
7231000	81.607349	876	15.141180121718	0.271397964866	15.242870	
7232000	80.173596	952	15.101558488395	0.289135195987	15.241817	
7233000	81.786973	518	15.173103497436	0.205102713543	15.242956	
7234000	78.434026	919	15.053516371288	0.331609057821	15.244211	
7235000	83.008983	986	15.316441935817	0.243240913122	15.243844	
7236000	82.342217	625	15.242281836111	0.208600819811	15.240490	
7237000	82.848176	557	15.248895140493	0.255506070753	15.242024	
7238000	81.323310	818	15.261004913625	0.281868108968	15.242345	
7239000	82.594653	210	15.173629381080	0.239058921617	15.242427	
7240000	80.972351	479	15.267568254723	0.224464811632	15.243144	
7241000	83.136690	532	15.285280235495	0.233237207480	15.241785	
7242000	82.075415	237	15.204135988283	0.280410035570	15.242702	
7243000	79.342936	473	15.179927703201	0.198078400836	15.242950	
7244000	82.441046	289	15.176546767330	0.244896635884	15.244094	
7245000	79.684300	251	15.377374309860	0.233384576647	15.243630	
7246000	82.335486	971	15.323925260311	0.244636877448	15.241923	
7247000	83.883188	636	15.211574154035	0.230281494555	15.244217	
7248000	83.105246	357	15.126141854330	0.237648268599	15.243508	
7249000	83.573146	541	15.170332787405	0.249924355875	15.241923	
7250000	82.956810	475	15.198026920588	0.225876855737	15.242021	
7251000	83.898614	360	15.136162557912	0.245971844881	15.241068	
7252000	83.485526	902	15.174152244242	0.251220999270	15.241461	
7253000	83.455519	101	15.218310894120	0.225015621537	15.242164	
7254000	83.035127	101	15.132989767073	0.249066499418	15.242164	
7255000	81.889708	136	15.290584162757	0.241053731846	15.243684	
7256000	81.672230	462	15.202005022780	0.198291637914	15.242085	
7257000	81.117929	530	15.166161070883	0.204270605889	15.242815	
7258000	82.719454	619	15.270766275324	0.262655319617	15.245240	
7259000	83.818507	441	15.291030811223	0.249217548951	15.243410	
7260000	78.916420	94	15.401860942261	0.300825383736	15.241842	
7261000	83.041657	970	15.239439552349	0.261271066212	15.243565	
7262000	82.041604	554	15.212311031252	0.206615579598	15.240262	
7263000	81.853363	846	15.117055070296	0.246571810222	15.243224	
7264000	82.121158	106	15.145881986946	0.251401785090	15.240711	
7265000	81.868097	669	15.190091362928	0.235528031529	15.240190	
7266000	82.737834	487	15.173038739930	0.272412141224	15.241810	
7267000	81.570339	34	15.231896148435	0.220928936792	15.240446	
7268000	83.662922	520	15.278677488827	0.235000591751	15.242138	
7269000	83.007707	28	15.232943079362	0.225925096043	15.242345	
7270000	83.966355	66	15.168675412805	0.245287918368	15.242726	
7271000	82.548378	304	15.173018934348	0.250470482339	15.242900	
7272000	84.062011	634	15.247857628354	0.208384106675	15.241138	
7273000	83.282882	249	15.201324466768	0.250004440739	15.242567	
7274000	81.532871	474	15.333284774332	0.274713478699	15.242992	
7275000	82.787319	625	15.284806008840	0.232230964052	15.240490	
7276000	82.486241	264	15.214892004485	0.272572857085	15.241205	
7277000	82.378492	584	15.273431511412	0.245042243999	15.239383	
7278000	81.809627	561	15.317714385513	0.272389956701	15.241707	
7279000	83.702140	895	15.256922738713	0.219444510312	15.242675	
7280000	83.531252	1000	15.220103324171	0.209366340780	15.242344	
7281000	82.886101	101	15.132996895158	0.258634985031	15.242164	
7282000	82.355555	460	15.156724076783	0.237806194818	15.241536	
7283000	81.819913	616	15.081272420983	0.237780259062	15.241363	
7284000	82.856586	103	15.248592447181	0.233824268413	15.244044	
7285000	81.617667	911	15.150430998132	0.280848447495	15.243326	
7286000	79.216078	690	15.123502538623	0.321496562867	15.245211	
7287000	83.028373	526	15.237318553274	0.261175470864	15.240306	
7288000	82.849356	493	15.179279535222	0.260552150261	15.240262	
7289000	83.132241	883	15.147292059574	0.263586531035	15.240872	
7290000	83.218270	899	15.229763941412	0.274946924499	15.243584	
7291000	83.463595	637	15.263302440882	0.263125665013	15.245817	
7292000	83.371299	357	15.209627335124	0.233403769986	15.243508	
7293000	80.840119	822	15.130794179700	0.263280649207	15.242727	
7294000	79.446502	378	14.993117569055	0.284096135593	15.240147	
7295000	80.786760	360	15.420198301864	0.234753528299	15.241068	
7296000	81.895768	940	15.153245799160	0.234934760830	15.243615	
7297000	81.838324	26	15.133557241338	0.240140892735	15.243965	
7298000	81.071735	709	15.196215935042	0.246120867520	15.241485	
7299000	80.448743	375	15.189793556559	0.170781122996	15.244520	
7300000	80.414332	698	15.334538745222	0.227411081619	15.242539	
7301000	82.746311	276	15.292842866145	0.263087741846	15.245560	
7302000	82.083675	898	15.157879010993	0.226319818218	15.240881	
7303000	81.714529	947	15.152433622019	0.279156653675	15.242094	
7304000	81.533974	558	15.216791562820	0.250724429805	15.242616	
7305000	82.964257	964	15.207145829544	0.235599794760	15.240114	
7306000	78.967705	658	15.007112313730	0.248409497219	15.241080	
7307000	82.232774	934	15.079906495238	0.244817745751	15.242548	
7308000	82.473877	193	15.197923783036	0.216105600770	15.243057	
7309000	81.436554	352	15.212487503140	0.191866410610	15.240975	
7310000	82.660796	742	15.274767551948	0.257863722024	15.240781	
7311000	80.925351	877	15.232371198282	0.316364186378	15.242594	
7312000	81.735601	366	15.282655419078	0.245195902304	15.242664	
7313000	81.881391	453	15.178756130947	0.224208028892	15.239159	
7314000	79.246393	126	15.190427481627	0.317168713585	15.243176	
7315000	81.031387	557	15.262650534677	0.196346956951	15.242024	
7316000	81.420896	441	15.237230199133	0.180119574153	15.243410	
7317000	80.561567	127	15.056051900843	0.223191853226	15.241376	
7318000	79.544593	699	15.305276995046	0.317692720586	15.240011	
7319000	80.169805	972	15.348663167467	0.268453233925	15.240646	
7320000	83.122130	352	15.186035961980	0.266596812744	15.240975	
7321000	80.923915	834	15.189498819623	0.303963996629	15.241682	
7322000	81.858883	289	15.098693488709	0.241694995263	15.244094	
7323000	82.186783	611	15.128660532293	0.235754809168	15.242664	
7324000	83.712580	424	15.120028907880	0.235564724290	15.243584	
7325000	82.390395	765	15.246042680631	0.213281569185	15.243738	
7326000	83.877044	528	15.228581832248	0.225422788689	15.241386	
7327000	81.966592	780	15.167111609913	0.259705160186	15.244453	
7328000	82.229737	497	15.223665599497	0.262233217637	15.239865	
7329000	81.534901	251	15.259944351267	0.248575672544	15.243630	
7330000	80.904218	317	15.206476569592	0.317517627991	15.241339	
7331000	83.197496	1000	15.283217223591	0.264730208349	15.242344	
7332000	82.835791	235	15.232760278107	0.272826088197	15.238867	
7333000	81.815051	17	15.180664940820	0.269783746905	15.243316	
7334000	82.975064	548	15.186218111574	0.221196460289	15.240661	
7335000	81.567146	535	15.030611929822	0.238867711977	15.242565	
7336000	81.108420	404	15.351195919868	0.241185397008	15.242090	
7337000	83.930714	360	15.274017915851	0.234919209346	15.241068	
7338000	81.503807	959	15.181966587759	0.228623141103	15.240707	
7339000	82.790686	598	15.126251901930	0.241202118540	15.240580	
7340000	81.782138	417	15.076753261351	0.274041325748	15.242676	
7341000	81.184638	631	15.248665432333	0.282434696651	15.243735	
7342000	81.604228	749	15.246330165065	0.269502749706	15.241243	
7343000	82.827175	317	15.252597531174	0.209167541349	15.241339	
7344000	81.617560	229	15.338947740995	0.230314475975	15.242004	
7345000	83.445302	541	15.135054498381	0.229851675775	15.241923	
7346000	83.336720	279	15.146665915270	0.234239912831	15.245243	
7347000	82.906258	213	15.188597050901	0.276047304984	15.242473	
7348000	80.595652	555	15.123457445761	0.307626039485	15.240213	
7349000	83.510530	439	15.103154284857	0.264032474950	15.241570	
7350000	82.709891	557	15.243638975352	0.222097529847	15.242024	
7351000	83.513435	541	15.138114555229	0.240215483496	15.241923	
7352000	81.310599	542	15.204918652039	0.276892884405	15.241230	
7353000	82.780605	380	15.265727552033	0.231962384173	15.237812	
7354000	82.677549	967	15.156358971942	0.233473798299	15.243464	
7355000	82.858891	529	15.306879809861	0.224062077292	15.241917	
7356000	82.208405	385	15.139479520514	0.230284513947	15.243942	
7357000	80.788986	435	15.325430991591	0.243057978031	15.243960	
7358000	83.214522	853	15.243049540640	0.271496655383	15.243209	
7359000	81.050580	522	15.288687725661	0.203442575669	15.238661	
7360000	80.945916	678	15.302833555206	0.257953799416	15.244263	
7361000	83.131615	841	15.140321384612	0.238335577071	15.245791	
7362000	82.449329	24	15.202232188954	0.260376027556	15.244447	
7363000	80.985284	733	15.049618072310	0.259288930848	15.242515	
7364000	81.308316	962	15.305126994441	0.244425042381	15.240831	
7365000	82.602862	220	15.159751070073	0.256476973582	15.244675	
7366000	83.040159	843	15.295031820656	0.234429187325	15.243596	
7367000	75.626041	840	14.954058143071	0.314845181009	15.242131	
7368000	83.195779	408	15.215409893816	0.225933954613	15.242884	
7369000	80.857178	429	15.326465633366	0.290080333211	15.241307	
7370000	81.168148	8	15.303958006190	0.215309983090	15.240568	
7371000	81.277771	21	15.212006517370	0.249257124000	15.241364	
7372000	82.986239	172	15.248469806524	0.282153641997	15.243145	
7373000	82.114611	992	15.170454155336	0.225840418171	15.244909	
7374000	82.035884	751	15.274284185935	0.254917223877	15.240985	
7375000	83.364454	317	15.128304025495	0.251180817176	15.241339	
7376000	80.888939	274	15.176846427106	0.193144659158	15.244413	
7377000	84.062154	637	15.197907755249	0.231208347487	15.245817	
7378000	81.965519	146	15.226962481983	0.283558408061	15.243388	
7379000	82.736325	957	15.234521023388	0.258294404012	15.244037	
7380000	82.534789	545	15.111337821848	0.254536149498	15.241365	
7381000	79.172558	220	15.432776483618	0.270730359083	15.244675	
7382000	83.109526	785	15.292901388311	0.240329312181	15.244764	
7383000	82.397716	658	15.242077169049	0.253393424097	15.241080	
7384000	82.833886	398	15.166267502430	0.225393934207	15.243942	
7385000	81.158471	396	15.223442815051	0.210292506396	15.241684	
7386000	83.490020	824	15.234540953999	0.254800268149	15.242803	
7387000	83.112050	221	15.177026434482	0.243315860988	15.240586	
7388000	84.078481	498	15.282082506356	0.236273933329	15.242537	
7389000	81.810771	356	15.275429109662	0.239860564530	15.242717	
7390000	82.735893	296	15.163225200933	0.250733571917	15.244621	
7391000	79.034286	509	15.291131188141	0.331177930022	15.240678	
7392000	82.207731	918	15.301107165790	0.266575152092	15.239874	
7393000	82.561301	220	15.229027745429	0.260597735401	15.244675	
7394000	83.577897	498	15.256047729677	0.271082327797	15.242537	
7395000	82.056505	73	15.260035378133	0.220194537805	15.240324	
7396000	81.763822	349	15.301991511417	0.232002833699	15.241353	
7397000	82.604449	589	15.248965452104	0.240063508254	15.243176	
7398000	80.146818	511	15.141591010242	0.276406057736	15.242886	
7399000	82.938602	235	15.101649938483	0.227891719402	15.238867	
7400000	82.779781	627	15.231998181937	0.251131667410	15.241918	
7401000	84.113925	163	15.242721757484	0.233317812826	15.245555	
7402000	80.776469	873	15.288878603834	0.273098298800	15.240628	
7403000	81.875139	366	15.208219731259	0.221596926783	15.242664	
7404000	81.321018	838	15.303887932399	0.286699330491	15.241551	
7405000	80.673846	500	15.341826559350	0.257091009992	15.240276	
7406000	81.433980	498	15.373989293513	0.208027557745	15.242537	
7407000	82.956553	352	15.122584201408	0.219926765130	15.240975	
7408000	79.497287	442	15.350177700956	0.221015337344	15.242304	
7409000	83.421762	375	15.333466697528	0.228368415402	15.244520	
7410000	83.547371	175	15.216852501330	0.226298548204	15.245080	
7411000	82.119827	192	15.324092362974	0.244556373322	15.244275	
7412000	80.082162	172	15.372132356626	0.197235125904	15.243145	
7413000	83.465695	297	15.171002151175	0.231344584292	15.244354	
7414000	80.449174	926	15.160638620361	0.211506092619	15.244375	
7415000	82.197267	953	15.182526200898	0.286098763151	15.242551	
7416000	82.242138	699	15.119912377737	0.248834660213	15.240011	
7417000	82.736739	235	15.151110079494	0.205248559359	15.238867	
7418000	80.958067	969	15.124979630294	0.197161756286	15.246053	
7419000	84.775482	634	15.226767680386	0.229596436989	15.241138	
7420000	83.340601	226	15.121089977901	0.235393631139	15.242600	
7421000	82.928597	764	15.206910236452	0.234237345127	15.243952	
7422000	82.583298	687	15.168714193638	0.257658647144	15.240715	
7423000	81.487009	584	15.243662612983	0.287236795638	15.239383	
7424000	82.039681	935	15.163516665493	0.280652094012	15.242529	
7425000	81.171901	772	15.337797185250	0.238295376172	15.241734	
7426000	82.293087	438	15.097278784906	0.215390384682	15.240870	
7427000	81.202316	149	15.163540031446	0.209873841273	15.241468	
7428000	81.370838	818	15.305243111152	0.216816274254	15.242345	
7429000	82.201287	911	15.149921572840	0.249860482294	15.243326	
7430000	80.612323	70	15.341689726773	0.209674856063	15.241970	
7431000	80.810713	708	15.259699395069	0.298647613248	15.242525	
7432000	81.477794	179	15.121627471502	0.265042497475	15.239382	
7433000	83.240453	983	15.203627287058	0.229926315694	15.242923	
7434000	82.619446	541	15.256900472731	0.207553661135	15.241923	
7435000	82.441955	950	15.197400512357	0.272481262288	15.240216	
7436000	82.217930	729	15.236363686566	0.273184130334	15.242616	
7437000	81.843903	784	15.079461877423	0.229688301499	15.241741	
7438000	83.379665	575	15.182588456191	0.234560707086	15.241435	
7439000	82.275908	326	15.204623852894	0.247993879420	15.243843	
7440000	82.868215	918	15.250635199890	0.228788973911	15.239874	
7441000	82.391791	128	15.232487163040	0.233333407246	15.243038	
7442000	82.222341	879	15.309922134814	0.260853895609	15.241534	
7443000	82.994711	193	15.232390180467	0.238640277512	15.243057	
7444000	79.517955	43	15.391251897207	0.201876499490	15.240867	
7445000	81.427560	410	15.358357210094	0.257041530084	15.236696	
7446000	81.465098	542	15.223495454732	0.271179254634	15.241230	
7447000	81.180601	332	15.244835107555	0.235693675102	15.242652	
7448000	82.542151	294	15.160791629414	0.258778809967	15.245221	
7449000	81.396532	452	15.170248250221	0.203521115195	15.243675	
7450000	84.142404	360	15.189428516783	0.224199970680	15.241068	
7451000	80.795666	541	15.398165237269	0.233846950118	15.241923	
7452000	82.441600	210	15.173227780196	0.255937036766	15.242427	
7453000	81.597006	174	15.241216848173	0.276643184663	15.240488	
7454000	82.057186	626	15.056243483707	0.265581464886	15.243294	
7455000	82.240020	211	15.265414780726	0.240663055163	15.241783	
7456000	80.931525	3	15.272232466012	0.201583767308	15.241014	
7457000	78.330850	568	15.110923994836	0.331357144785	15.242288	
7458000	79.358239	758	14.981682955901	0.239426085262	15.240142	
7459000	82.473464	983	15.305318436774	0.258801464777	15.242923	
7460000	82.578087	24	15.170413457867	0.247090104017	15.244447	
7461000	82.483714	3	15.248309856013	0.259799226928	15.241014	
7462000	84.630727	375	15.218009790900	0.224260470184	15.244520	
7463000	82.184125	933	15.112144478538	0.251520067190	15.241114	
7464000	80.991186	619	15.186313759212	0.188138919451	15.245240	
7465000	81.983554	918	15.193862631159	0.283449505083	15.239874	
7466000	80.839151	772	15.073728063543	0.283109723040	15.241734	
7467000	81.836377	469	15.231837012137	0.240690680966	15.243147	
7468000	81.553146	719	15.211984533672	0.272741311732	15.244589	
7469000	81.903181	45	15.290636899524	0.230833223947	15.240294	
7470000	82.761132	167	15.259258806738	0.233882060689	15.242467	
7471000	82.342136	509	15.136007162701	0.257875994221	15.240678	
7472000	81.688345	610	15.094135824614	0.233646027895	15.236916	
7473000	81.010878	845	15.266990109340	0.248886491003	15.242348	
7474000	80.640218	542	15.108061146139	0.281275543215	15.241230	
7475000	80.240901	397	15.073597864645	0.235277607136	15.240908	
7476000	84.118783	775	15.213331805407	0.230540754150	15.241856	
7477000	80.511412	939	15.162406331167	0.204051254180	15.243426	
7478000	82.935083	498	15.123559987742	0.202590027951	15.242537	
7479000	83.788207	439	15.306345472988	0.242874513607	15.241570	
7480000	80.828292	754	15.047868178450	0.228140395671	15.242337	
7481000	82.953484	375	15.357163966205	0.229211284070	15.244520	
7482000	82.361246	592	15.272461938391	0.222077635433	15.240065	
7483000	81.107822	370	15.226807496533	0.252342863410	15.238284	
7484000	82.397823	117	15.192555142732	0.260490642911	15.239748	
7485000	80.935298	725	15.092588754607	0.261671486314	15.244027	
7486000	82.663818	234	15.198649780686	0.277463284510	15.244359	
7487000	82.009419	947	15.189501903334	0.277153000431	15.242094	
7488000	80.917637	697	15.206716091003	0.274631023524	15.241183	
7489000	82.038025	712	15.118204653140	0.236843190627	15.241702	
7490000	82.074411	512	15.280870436517	0.258273459852	15.242333	
7491000	83.005684	168	15.242493825430	0.203276152271	15.240818	
7492000	82.678701	504	15.246868412921	0.262672314112	15.240512	
7493000	81.668570	619	15.264445260123	0.290534911478	15.245240	
7494000	82.373048	836	15.178208183040	0.281977234022	15.244187	
7495000	82.680013	802	15.225542480661	0.245451477454	15.240306	
